  #K-Path    Energy        Ga        Ti        Al
# NKPTS & NBANDS: 180 128
# Band-Index:    1
    3.356   -0.2443     0.001     0.512     0.064
    3.385   -0.2142     0.001     0.522     0.056
    3.415   -0.2055     0.000     0.527     0.060
    3.415   -0.2055     0.000     0.527     0.060
    3.456   -0.2773     0.001     0.512     0.060
    3.498   -0.4138     0.001     0.479     0.068
    3.540   -0.4816     0.002     0.452     0.088
    3.582   -0.5450     0.003     0.434     0.096
    3.623   -0.6165     0.004     0.415     0.104
    3.665   -0.6913     0.006     0.396     0.108
    3.707   -0.7656     0.007     0.384     0.112
    3.748   -0.8359     0.008     0.371     0.116
    3.790   -0.8993     0.009     0.359     0.120
    3.832   -0.9534     0.010     0.350     0.120
    3.874   -0.9957     0.011     0.342     0.124
    3.915   -1.0246     0.011     0.334     0.124
    3.957   -1.0395     0.012     0.327     0.124
    3.999   -1.0414     0.013     0.321     0.124
    4.040   -1.0335     0.013     0.321     0.120
    4.082   -1.0760     0.067     0.415     0.060
    4.124   -1.1307     0.070     0.397     0.060
    4.165   -1.0425     0.018     0.321     0.112
    4.207   -0.9900     0.014     0.310     0.124
    4.207   -0.9410     0.007     0.671     0.008
    4.227   -0.9149     0.005     0.622     0.032
    4.247   -0.8689     0.004     0.596     0.040
    4.267   -0.8206     0.004     0.594     0.040
    4.287   -0.7731     0.003     0.597     0.040
    4.307   -0.7700     0.012     0.470     0.064
    4.328   -0.7649     0.017     0.478     0.064
    4.348   -0.7959     0.012     0.510     0.072
    4.368   -0.7849     0.004     0.458     0.064
    4.388   -0.7776     0.002     0.462     0.064
    4.408   -0.7740     0.002     0.465     0.064
    4.428   -0.7716     0.002     0.466     0.064
    4.448   -0.7697     0.002     0.469     0.064
    4.468   -0.7682     0.002     0.472     0.064
    4.488   -0.7669     0.002     0.472     0.064
    4.508   -0.7659     0.002     0.474     0.064
    4.528   -0.7651     0.002     0.474     0.064
    4.548   -0.7645     0.002     0.475     0.064
    4.568   -0.7642     0.002     0.474     0.064
    4.588   -0.7641     0.002     0.475     0.064
    4.588   -0.5068     0.018     0.490     0.032
    4.608   -0.5017     0.017     0.490     0.032
    4.628   -0.4869     0.017     0.493     0.032
    4.649   -0.4771     0.022     0.493     0.056
    4.669   -0.4749     0.020     0.495     0.056
    4.689   -0.4713     0.018     0.499     0.056
    4.709   -0.4659     0.016     0.501     0.056
    4.729   -0.4582     0.013     0.506     0.056
    4.749   -0.4478     0.010     0.509     0.056
    4.769   -0.4343     0.008     0.513     0.052
    4.789   -0.4175     0.005     0.518     0.052
    4.809   -0.3975     0.003     0.523     0.056
    4.829   -0.3745     0.002     0.527     0.056
    4.849   -0.3490     0.001     0.530     0.052
    4.869   -0.3215     0.000     0.535     0.052
    4.889   -0.2927     0.000     0.535     0.052
    4.909   -0.2638     0.000     0.536     0.056
    4.929   -0.2365     0.000     0.535     0.056
    4.949   -0.2147     0.000     0.531     0.056
    4.970   -0.2055     0.000     0.527     0.056
 
# Band-Index:   56
    4.970   -0.2055     0.000     0.527     0.056
    4.949   -0.2147     0.000     0.531     0.056
    4.929   -0.2365     0.000     0.535     0.056
    4.909   -0.2638     0.000     0.536     0.056
    4.889   -0.2927     0.000     0.535     0.052
    4.869   -0.2835     0.000     0.486     0.080
    4.849   -0.2670     0.000     0.487     0.072
    4.829   -0.2811     0.002     0.548     0.040
    4.809   -0.3220     0.002     0.544     0.040
    4.789   -0.3621     0.002     0.541     0.040
    4.769   -0.4014     0.003     0.536     0.040
    4.749   -0.4396     0.003     0.531     0.040
    4.729   -0.4582     0.013     0.506     0.056
    4.709   -0.4659     0.016     0.501     0.056
    4.689   -0.4713     0.018     0.499     0.056
    4.669   -0.4749     0.020     0.495     0.056
    4.649   -0.4771     0.022     0.493     0.056
    4.628   -0.4785     0.023     0.494     0.052
    4.608   -0.4791     0.024     0.492     0.052
    4.588   -0.4793     0.024     0.491     0.056
    4.588   -0.6387     0.001     0.525     0.056
    4.568   -0.6374     0.001     0.526     0.056
    4.548   -0.6333     0.002     0.529     0.056
    4.528   -0.6266     0.002     0.532     0.056
    4.508   -0.6175     0.003     0.536     0.056
    4.488   -0.6062     0.004     0.540     0.048
    4.468   -0.5930     0.005     0.547     0.048
    4.448   -0.5783     0.006     0.556     0.048
    4.428   -0.5624     0.007     0.563     0.048
    4.408   -0.5991     0.042     0.542     0.048
    4.388   -0.6543     0.046     0.526     0.048
    4.368   -0.7091     0.047     0.512     0.048
    4.348   -0.7501     0.033     0.496     0.056
    4.328   -0.7483     0.012     0.520     0.072
    4.307   -0.7272     0.003     0.604     0.040
    4.287   -0.7726     0.010     0.468     0.064
    4.267   -0.7743     0.009     0.466     0.064
    4.247   -0.7753     0.009     0.465     0.064
    4.227   -0.7759     0.008     0.464     0.064
    4.207   -0.7761     0.008     0.464     0.064
    4.207   -0.9900     0.014     0.310     0.124
    4.165   -0.9941     0.014     0.314     0.120
    4.124   -1.0052     0.013     0.316     0.124
    4.082   -1.0199     0.013     0.319     0.120
    4.040   -1.0089     0.063     0.434     0.056
    3.999   -0.9342     0.060     0.454     0.056
    3.957   -0.8562     0.056     0.473     0.052
    3.915   -0.7785     0.052     0.488     0.052
    3.874   -0.7051     0.049     0.497     0.048
    3.832   -0.6403     0.045     0.499     0.048
    3.790   -0.5866     0.042     0.497     0.052
    3.748   -0.5421     0.039     0.493     0.052
    3.707   -0.4980     0.036     0.491     0.052
    3.665   -0.4448     0.032     0.496     0.052
    3.623   -0.3790     0.028     0.502     0.052
    3.582   -0.3042     0.023     0.511     0.052
    3.540   -0.2288     0.017     0.526     0.052
    3.498   -0.1954     0.007     0.538     0.060
    3.456   -0.1815     0.002     0.515     0.068
    3.415   -0.2055     0.000     0.527     0.060
    3.415   -0.2055     0.000     0.527     0.060
    3.385   -0.2029     0.000     0.524     0.056
    3.356   -0.2261     0.003     0.516     0.064
    3.326   -0.2574     0.004     0.513     0.064
    3.297   -0.2786     0.006     0.509     0.064
    3.267   -0.3028     0.001     0.521     0.056
    3.238   -0.3407     0.001     0.521     0.056
    3.208   -0.3791     0.001     0.523     0.056
    3.179   -0.4166     0.001     0.522     0.056
    3.149   -0.4525     0.001     0.523     0.056
    3.120   -0.4861     0.001     0.524     0.056
    3.090   -0.5170     0.001     0.524     0.056
    3.061   -0.5448     0.001     0.525     0.056
    3.031   -0.5693     0.001     0.525     0.056
    3.002   -0.5903     0.001     0.525     0.056
    2.972   -0.6076     0.001     0.526     0.056
    2.943   -0.6212     0.001     0.527     0.056
    2.913   -0.6309     0.001     0.525     0.056
    2.884   -0.6368     0.001     0.524     0.056
    2.854   -0.6387     0.001     0.525     0.056
    2.854   -0.6387     0.001     0.525     0.056
    2.825   -0.6094     0.001     0.560     0.048
    2.796   -0.5738     0.001     0.609     0.032
    2.766   -0.5562     0.001     0.657     0.024
    2.737   -0.5546     0.001     0.689     0.016
    2.707   -0.5684     0.018     0.636     0.032
    2.678   -0.6059     0.026     0.613     0.032
    2.648   -0.6502     0.036     0.577     0.040
    2.619   -0.7015     0.044     0.538     0.040
    2.589   -0.7577     0.050     0.507     0.048
    2.560   -0.8164     0.054     0.484     0.048
    2.530   -0.8754     0.058     0.467     0.056
    2.501   -0.9332     0.061     0.450     0.056
    2.471   -0.9884     0.063     0.436     0.056
    2.442   -1.0332     0.013     0.331     0.120
    2.412   -1.0191     0.013     0.324     0.120
    2.383   -1.0071     0.014     0.317     0.120
    2.353   -0.9978     0.014     0.315     0.120
    2.324   -0.9920     0.014     0.312     0.120
    2.294   -0.9900     0.014     0.312     0.124
    2.294   -0.9900     0.014     0.311     0.124
    2.274   -0.9905     0.014     0.312     0.124
    2.254   -0.9918     0.014     0.312     0.124
    2.234   -0.9934     0.014     0.314     0.124
    2.214   -0.9946     0.015     0.312     0.124
    2.194   -0.9940     0.015     0.311     0.132
    2.174   -0.9899     0.015     0.312     0.132
    2.154   -0.9803     0.015     0.306     0.136
    2.134   -0.9632     0.014     0.300     0.140
    2.114   -0.9376     0.013     0.291     0.144
    2.094   -0.9037     0.012     0.279     0.148
    2.073   -0.8632     0.011     0.265     0.152
    2.053   -0.8178     0.010     0.249     0.156
    2.033   -0.7856     0.000     0.771     0.000
    2.013   -0.7868     0.000     0.771     0.000
    1.993   -0.8275     0.038     0.231     0.128
    1.973   -0.8824     0.040     0.188     0.136
    1.953   -0.9288     0.042     0.147     0.152
    1.933   -0.9607     0.044     0.116     0.160
    1.913   -0.9722     0.045     0.106     0.160
    1.913   -0.9722     0.045     0.106     0.160
    1.871   -0.9725     0.044     0.111     0.160
    1.830   -0.9738     0.043     0.126     0.156
    1.788   -1.0037     0.017     0.575     0.020
    1.746   -0.9829     0.037     0.169     0.148
    1.704   -0.9914     0.034     0.196     0.144
    1.663   -0.9567     0.049     0.415     0.052
    1.621   -0.8272     0.046     0.437     0.048
    1.579   -0.7657     0.033     0.492     0.060
    1.538   -0.7311     0.036     0.472     0.068
    1.496   -0.6984     0.038     0.454     0.072
    1.454   -0.6667     0.039     0.439     0.072
    1.413   -0.6349     0.039     0.430     0.076
    1.371   -0.6023     0.037     0.428     0.080
    1.329   -0.5695     0.034     0.436     0.072
    1.287   -0.5387     0.031     0.450     0.068
    1.246   -0.5129     0.028     0.465     0.064
    1.204   -0.4941     0.025     0.480     0.056
    1.162   -0.4830     0.024     0.488     0.056
    1.121   -0.4793     0.024     0.492     0.056
    1.121   -0.4793     0.024     0.491     0.052
    1.091   -0.4777     0.023     0.498     0.048
    1.062   -0.4748     0.022     0.515     0.040
    1.032   -0.4740     0.021     0.535     0.032
    1.003   -0.4795     0.019     0.560     0.032
    0.973   -0.4945     0.017     0.585     0.024
    0.944   -0.5206     0.015     0.607     0.016
    0.914   -0.5565     0.013     0.624     0.016
    0.885   -0.5991     0.011     0.639     0.016
    0.855   -0.6238     0.008     0.480     0.080
    0.826   -0.6243     0.025     0.499     0.056
    0.796   -0.6573     0.021     0.492     0.056
    0.767   -0.6864     0.017     0.486     0.064
    0.737   -0.7111     0.015     0.479     0.064
    0.708   -0.7316     0.012     0.476     0.064
    0.678   -0.7479     0.011     0.471     0.064
    0.649   -0.7604     0.010     0.468     0.064
    0.619   -0.7692     0.009     0.465     0.064
    0.590   -0.7744     0.009     0.465     0.064
    0.560   -0.7761     0.008     0.464     0.064
    0.560   -0.7761     0.008     0.464     0.064
    0.531   -0.7657     0.009     0.492     0.056
    0.501   -0.7448     0.011     0.539     0.048
    0.472   -0.7255     0.012     0.579     0.040
    0.442   -0.8100     0.012     0.343     0.112
    0.413   -0.9150     0.016     0.336     0.120
    0.383   -0.9512     0.033     0.496     0.024
    0.354   -0.9689     0.020     0.304     0.120
    0.324   -0.9730     0.022     0.284     0.128
    0.295   -0.9744     0.024     0.264     0.128
    0.265   -0.9748     0.027     0.243     0.136
    0.236   -0.9748     0.030     0.221     0.136
    0.206   -0.9746     0.033     0.200     0.144
    0.177   -0.9743     0.036     0.179     0.144
    0.147   -0.9739     0.038     0.158     0.152
    0.118   -0.9735     0.040     0.142     0.152
    0.088   -0.9730     0.042     0.125     0.160
    0.059   -0.9726     0.044     0.116     0.160
    0.029   -0.9723     0.045     0.108     0.160
    0.000   -0.9722     0.045     0.106     0.160
 
# Band-Index:   57
    0.000   -0.7894     0.000     0.772     0.000
    0.029   -0.7875     0.000     0.770     0.000
    0.059   -0.8049     0.005     0.310     0.104
    0.088   -0.9182     0.002     0.364     0.080
    0.118   -0.9347     0.006     0.550     0.032
    0.147   -0.8969     0.010     0.604     0.016
    0.177   -0.8539     0.012     0.634     0.016
    0.206   -0.8160     0.013     0.657     0.008
    0.236   -0.7846     0.012     0.674     0.008
    0.265   -0.7590     0.012     0.683     0.008
    0.295   -0.7382     0.012     0.684     0.008
    0.324   -0.7220     0.013     0.678     0.016
    0.354   -0.7110     0.014     0.668     0.016
    0.383   -0.7058     0.016     0.653     0.016
    0.413   -0.7063     0.016     0.633     0.024
    0.442   -0.7125     0.014     0.610     0.032
    0.472   -0.6650     0.010     0.357     0.112
    0.501   -0.5504     0.012     0.556     0.056
    0.531   -0.5703     0.012     0.552     0.064
    0.560   -0.5772     0.012     0.550     0.064
    0.560   -0.5772     0.012     0.550     0.064
    0.590   -0.5781     0.012     0.548     0.064
    0.619   -0.5807     0.012     0.545     0.064
    0.649   -0.5847     0.012     0.539     0.064
    0.678   -0.5897     0.012     0.530     0.064
    0.708   -0.5954     0.011     0.523     0.072
    0.737   -0.6013     0.011     0.514     0.072
    0.767   -0.6074     0.010     0.506     0.072
    0.796   -0.6132     0.010     0.495     0.072
    0.826   -0.6188     0.009     0.489     0.080
    0.855   -0.5888     0.029     0.505     0.056
    0.885   -0.5528     0.032     0.507     0.056
    0.914   -0.5192     0.034     0.512     0.048
    0.944   -0.4910     0.035     0.512     0.048
    0.973   -0.4704     0.034     0.511     0.048
    1.003   -0.4583     0.033     0.511     0.048
    1.032   -0.4546     0.031     0.507     0.040
    1.062   -0.4588     0.028     0.502     0.048
    1.091   -0.4696     0.025     0.498     0.048
    1.121   -0.4793     0.024     0.491     0.052
    1.121   -0.4793     0.024     0.492     0.056
    1.162   -0.4596     0.025     0.509     0.044
    1.204   -0.4387     0.028     0.530     0.036
    1.246   -0.4267     0.031     0.542     0.028
    1.287   -0.4234     0.033     0.551     0.028
    1.329   -0.4276     0.035     0.552     0.024
    1.371   -0.4389     0.037     0.550     0.028
    1.413   -0.4586     0.038     0.542     0.028
    1.454   -0.4908     0.039     0.530     0.028
    1.496   -0.5413     0.040     0.510     0.036
    1.538   -0.6150     0.042     0.488     0.040
